sale_date,product_id,product_name,category,quantity,cost_price,unit_price,profit,subtotal,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival
2025-07-11,269,Radish (Mula) Loose,Vegetables,2,32.0,35.0,6.0,70.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,360,Radhuni BBQ Sauce 340g Bottle,Condiments,3,125.0,135.0,30.0,405.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,313,Lays Chips 50g Pack,Snacks,4,22.0,25.0,12.0,100.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,299,Fennel Seeds (Mouri) 100g Pack,Spices,1,82.0,90.0,8.0,90.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,238,Molasses (Gur) 500g,Sugar,2,48.0,55.0,14.0,110.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,295,Clove (Lobongo) 25g Pack,Spices,4,105.0,118.0,52.0,472.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,210,Brown Atta (Whole Wheat) Loose,Flour,1,82.0,90.0,8.0,90.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,194,Paijam Rice Loose,Rice,2,58.0,63.0,10.0,126.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,345,Fresh Bread 400g Loaf,Bakery,4,43.0,48.0,20.0,192.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,297,Cumin Seeds (Jeera) 100g Pack,Spices,2,92.0,102.0,20.0,204.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,315,Pran Mango Juice 1L Bottle,Beverages,3,110.0,120.0,30.0,360.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,252,Katla Fish Frozen,Fish,1,345.0,360.0,15.0,360.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,193,BR-28 Rice Loose,Rice,1,60.0,65.0,5.0,65.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,283,Radhuni Coriander Powder 100g Pack,Spices,1,60.0,65.0,5.0,65.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,365,Pran Fried Onion 200g Pack,Condiments,5,135.0,145.0,50.0,725.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,242,Kazi Farms Eggs (Dozen),Eggs,1,138.0,148.0,10.0,148.0,dozen,4,1,7,11,2025,none,0,83
2025-07-11,312,Kurkure 85g Pack,Snacks,4,28.0,32.0,16.0,128.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,205,Teer Atta 1kg Pack,Flour,5,65.0,72.0,35.0,360.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,228,Pusti Soyabean Oil 1L Bottle,Oil,4,172.0,187.0,60.0,748.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,268,Carrot Loose,Vegetables,5,58.0,62.0,20.0,310.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,224,Radhuni Mustard Oil 1L Bottle,Oil,1,182.0,195.0,13.0,195.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,224,Radhuni Mustard Oil 1L Bottle,Oil,5,182.0,195.0,65.0,975.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,343,Pran Milk Powder 500g Pack,Dairy,3,445.0,475.0,90.0,1425.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,249,Mutton (Goat),Meat,2,1050.0,1100.0,100.0,2200.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,310,Danish Butter Cookies 250g,Snacks,6,185.0,205.0,120.0,1230.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,203,ACI Pure Atta 2kg Pack,Flour,1,128.0,140.0,12.0,140.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,378,Tapal Tea 190g Pack,Beverages,3,108.0,118.0,30.0,354.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,267,Cauliflower Loose,Vegetables,2,48.0,52.0,8.0,104.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,211,Suji (Semolina) 500g Pack,Flour,2,48.0,55.0,14.0,110.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,238,Molasses (Gur) 500g,Sugar,2,48.0,55.0,14.0,110.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,227,Meizan Soyabean Oil 1L Bottle,Oil,3,173.0,188.0,45.0,564.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,343,Pran Milk Powder 500g Pack,Dairy,2,445.0,475.0,60.0,950.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,289,ACI Salt 1kg Pack,Spices,3,33.0,36.0,9.0,108.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,359,Pran Tomato Ketchup 340g Bottle,Condiments,2,115.0,125.0,20.0,250.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,290,Radhuni Salt 1kg Pack,Spices,6,32.0,35.0,18.0,210.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,204,ACI Pure Atta 5kg Pack,Flour,5,318.0,350.0,160.0,1750.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,265,Bottle Gourd (Lau) Loose,Vegetables,6,44.0,48.0,24.0,288.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,371,Mug Dal (Green Gram) Loose,Pulses,2,145.0,155.0,20.0,310.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,251,Rui Fish Frozen,Fish,5,370.0,385.0,75.0,1925.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,306,Fresh Toast Biscuit 300g Pack,Snacks,5,58.0,65.0,35.0,325.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,246,Broiler Chicken Frozen,Meat,2,295.0,310.0,30.0,620.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,240,Farm Fresh Eggs White (Dozen),Eggs,6,132.0,141.0,54.0,846.0,dozen,4,1,7,11,2025,none,0,83
2025-07-11,219,Rupchanda Soyabean Oil 1L Bottle,Oil,3,175.0,189.0,42.0,567.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,338,Anchor Butter 227g Pack,Dairy,6,295.0,315.0,120.0,1890.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,254,Shrimp (Chingri) Frozen,Fish,2,625.0,660.0,70.0,1320.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,350,Cake Rusk 300g Pack,Bakery,1,68.0,75.0,7.0,75.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,305,ACI Bombay Sweets 400g Pack,Snacks,2,85.0,95.0,20.0,190.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,296,Bay Leaf (Tej Pata) 20g Pack,Spices,1,48.0,55.0,7.0,55.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,193,BR-28 Rice Loose,Rice,3,60.0,65.0,15.0,195.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,313,Lays Chips 50g Pack,Snacks,5,22.0,25.0,15.0,125.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,276,Pran Masala Powder 100g Pack,Spices,3,78.0,85.0,21.0,255.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,254,Shrimp (Chingri) Frozen,Fish,1,625.0,660.0,35.0,660.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,277,Pran Masala Powder 200g Pack,Spices,1,155.0,168.0,13.0,168.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,211,Suji (Semolina) 500g Pack,Flour,6,48.0,55.0,42.0,330.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,323,RC Cola 250ml Bottle,Beverages,3,20.0,23.0,9.0,69.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,262,Tomato Loose,Vegetables,5,80.0,85.0,25.0,425.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,243,CP Eggs (Dozen),Eggs,5,135.0,145.0,50.0,725.0,dozen,4,1,7,11,2025,none,0,83
2025-07-11,209,Maida (Refined Flour) Loose,Flour,4,60.0,68.0,32.0,272.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,317,Coca Cola 250ml Bottle,Beverages,6,22.0,25.0,18.0,150.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,344,Dano Milk Powder 350g Pack,Dairy,2,325.0,348.0,46.0,696.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,264,Bitter Gourd (Korola) Loose,Vegetables,5,64.0,68.0,20.0,340.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,318,Coca Cola 1L Bottle,Beverages,4,78.0,85.0,28.0,340.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,298,Coriander Seeds 100g Pack,Spices,5,58.0,65.0,35.0,325.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,295,Clove (Lobongo) 25g Pack,Spices,6,105.0,118.0,78.0,708.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,363,Pran Mixed Pickles 400g Jar,Condiments,3,155.0,165.0,30.0,495.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,309,Lexus Biscuit 200g Pack,Snacks,2,38.0,42.0,8.0,84.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,336,Radhuni Ghee 200g Jar,Dairy,1,320.0,335.0,15.0,335.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,193,BR-28 Rice Loose,Rice,4,60.0,65.0,20.0,260.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,207,Fresh Atta 1kg Pack,Flour,5,63.0,70.0,35.0,350.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,291,Black Pepper Powder 50g Pack,Spices,4,112.0,120.0,32.0,480.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,328,Fresh Drinking Water 1L,Beverages,3,18.0,20.0,6.0,60.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,345,Fresh Bread 400g Loaf,Bakery,4,43.0,48.0,20.0,192.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,301,Mustard Seeds 100g Pack,Spices,1,68.0,75.0,7.0,75.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,366,Radhuni Chaat Masala 50g Pack,Condiments,6,58.0,65.0,42.0,390.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,284,Radhuni Garam Masala 50g Pack,Spices,3,82.0,90.0,24.0,270.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,205,Teer Atta 1kg Pack,Flour,5,65.0,72.0,35.0,360.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,285,Radhuni Meat Curry Masala 100g Pack,Spices,2,82.0,88.0,12.0,176.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,355,Maggi Noodles 4-Pack,Noodles,1,88.0,95.0,7.0,95.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,206,Teer Atta 2kg Pack,Flour,3,130.0,144.0,42.0,432.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,356,Cocola Noodles 8-Pack,Noodles,2,75.0,82.0,14.0,164.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,267,Cauliflower Loose,Vegetables,5,48.0,52.0,20.0,260.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,319,Coca Cola 2L Bottle,Beverages,5,142.0,155.0,65.0,775.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,220,Rupchanda Soyabean Oil 2L Bottle,Oil,6,350.0,378.0,168.0,2268.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,194,Paijam Rice Loose,Rice,5,58.0,63.0,25.0,315.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,296,Bay Leaf (Tej Pata) 20g Pack,Spices,4,48.0,55.0,28.0,220.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,213,Besan (Gram Flour) Loose,Flour,4,108.0,120.0,48.0,480.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,319,Coca Cola 2L Bottle,Beverages,2,142.0,155.0,26.0,310.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,379,Ispahani Tea 200g Pack,Beverages,3,112.0,122.0,30.0,366.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,241,Farm Fresh Eggs Brown (Dozen),Eggs,4,145.0,155.0,40.0,620.0,dozen,4,1,7,11,2025,none,0,83
2025-07-11,231,Pran Sugar 1kg Pack,Sugar,6,82.0,88.0,36.0,528.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,241,Farm Fresh Eggs Brown (Dozen),Eggs,4,145.0,155.0,40.0,620.0,dozen,4,1,7,11,2025,none,0,83
2025-07-11,303,Pran Chanachur 400g Pack,Snacks,4,80.0,88.0,32.0,352.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,348,Burger Buns 6pcs Pack,Bakery,6,55.0,62.0,42.0,372.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,195,Chinigura Rice Loose,Rice,2,148.0,165.0,34.0,330.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,192,Nazirshail Rice Loose,Rice,1,83.0,92.0,9.0,92.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,307,Olympic Biscuit 300g Pack,Snacks,5,55.0,62.0,35.0,310.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,373,Motor Dal (Peas) Loose,Pulses,5,108.0,118.0,50.0,590.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,233,Meghna Sugar 1kg Pack,Sugar,5,83.0,89.0,30.0,445.0,pcs,4,1,7,11,2025,none,0,83
2025-07-11,269,Radish (Mula) Loose,Vegetables,4,32.0,35.0,12.0,140.0,kg,4,1,7,11,2025,none,0,83
2025-07-11,322,Fanta 250ml Bottle,Beverages,1,22.0,25.0,3.0,25.0,pcs,4,1,7,11,2025,none,0,83
2025-07-12,272,Spinach (Pui Shak) Loose,Vegetables,1,35.0,38.0,3.0,38.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,214,Cornflour 200g Pack,Flour,2,42.0,48.0,12.0,96.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,363,Pran Mixed Pickles 400g Jar,Condiments,5,155.0,165.0,50.0,825.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,310,Danish Butter Cookies 250g,Snacks,2,185.0,205.0,40.0,410.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,243,CP Eggs (Dozen),Eggs,6,135.0,145.0,60.0,870.0,dozen,5,1,7,12,2025,none,0,82
2025-07-12,219,Rupchanda Soyabean Oil 1L Bottle,Oil,4,175.0,189.0,56.0,756.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,358,Pran Tamarind Chutney 200g Bottle,Condiments,3,178.0,190.0,36.0,570.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,305,ACI Bombay Sweets 400g Pack,Snacks,5,85.0,95.0,50.0,475.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,230,Fresh Soyabean Oil Loose,Oil,5,178.0,190.0,60.0,950.0,liter,5,1,7,12,2025,none,0,82
2025-07-12,218,Teer Soyabean Oil 5L Bottle,Oil,5,875.0,945.0,350.0,4725.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,344,Dano Milk Powder 350g Pack,Dairy,5,325.0,348.0,115.0,1740.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,295,Clove (Lobongo) 25g Pack,Spices,6,105.0,118.0,78.0,708.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,240,Farm Fresh Eggs White (Dozen),Eggs,5,132.0,141.0,45.0,705.0,dozen,5,1,7,12,2025,none,0,82
2025-07-12,213,Besan (Gram Flour) Loose,Flour,4,108.0,120.0,48.0,480.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,314,Pran Mango Juice 250ml Bottle,Beverages,5,31.0,35.0,20.0,175.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,195,Chinigura Rice Loose,Rice,4,148.0,165.0,68.0,660.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,308,Tiger Biscuit 300g Pack,Snacks,1,52.0,58.0,6.0,58.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,194,Paijam Rice Loose,Rice,1,58.0,63.0,5.0,63.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,340,Pran Yogurt 500g Tub,Dairy,6,88.0,95.0,42.0,570.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,360,Radhuni BBQ Sauce 340g Bottle,Condiments,5,125.0,135.0,50.0,675.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,307,Olympic Biscuit 300g Pack,Snacks,2,55.0,62.0,14.0,124.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,276,Pran Masala Powder 100g Pack,Spices,5,78.0,85.0,35.0,425.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,290,Radhuni Salt 1kg Pack,Spices,2,32.0,35.0,6.0,70.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,312,Kurkure 85g Pack,Snacks,2,28.0,32.0,8.0,64.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,277,Pran Masala Powder 200g Pack,Spices,6,155.0,168.0,78.0,1008.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,252,Katla Fish Frozen,Fish,3,345.0,360.0,45.0,1080.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,271,Ladies Finger (Dherosh) Loose,Vegetables,6,68.0,72.0,24.0,432.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,246,Broiler Chicken Frozen,Meat,2,295.0,310.0,30.0,620.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,370,Pran Masoor Dal Loose,Pulses,6,150.0,158.0,48.0,948.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,350,Cake Rusk 300g Pack,Bakery,2,68.0,75.0,14.0,150.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,203,ACI Pure Atta 2kg Pack,Flour,6,128.0,140.0,72.0,840.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,220,Rupchanda Soyabean Oil 2L Bottle,Oil,4,350.0,378.0,112.0,1512.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,349,Pizza Base 3pcs Pack,Bakery,6,95.0,108.0,78.0,648.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,299,Fennel Seeds (Mouri) 100g Pack,Spices,3,82.0,90.0,24.0,270.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,233,Meghna Sugar 1kg Pack,Sugar,6,83.0,89.0,36.0,534.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,377,Green Tea 25 Bags Pack,Beverages,5,115.0,125.0,50.0,625.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,340,Pran Yogurt 500g Tub,Dairy,3,88.0,95.0,21.0,285.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,257,Potato Loose,Vegetables,3,38.0,41.0,9.0,123.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,269,Radish (Mula) Loose,Vegetables,2,32.0,35.0,6.0,70.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,351,ACI Vermicelli 200g Pack,Noodles,4,50.0,55.0,20.0,220.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,297,Cumin Seeds (Jeera) 100g Pack,Spices,4,92.0,102.0,40.0,408.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,240,Farm Fresh Eggs White (Dozen),Eggs,5,132.0,141.0,45.0,705.0,dozen,5,1,7,12,2025,none,0,82
2025-07-12,225,Radhuni Mustard Oil 500ml Bottle,Oil,6,91.0,98.0,42.0,588.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,325,7UP 250ml Bottle,Beverages,6,22.0,25.0,18.0,150.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,277,Pran Masala Powder 200g Pack,Spices,1,155.0,168.0,13.0,168.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,238,Molasses (Gur) 500g,Sugar,1,48.0,55.0,7.0,55.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,205,Teer Atta 1kg Pack,Flour,1,65.0,72.0,7.0,72.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,219,Rupchanda Soyabean Oil 1L Bottle,Oil,4,175.0,189.0,56.0,756.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,200,Nazirshail Rice 5kg Pack,Rice,3,445.0,460.0,45.0,1380.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,289,ACI Salt 1kg Pack,Spices,6,33.0,36.0,18.0,216.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,240,Farm Fresh Eggs White (Dozen),Eggs,6,132.0,141.0,54.0,846.0,dozen,5,1,7,12,2025,none,0,82
2025-07-12,312,Kurkure 85g Pack,Snacks,5,28.0,32.0,20.0,160.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,354,Pran Noodles 350g Pack,Noodles,3,38.0,42.0,12.0,126.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,322,Fanta 250ml Bottle,Beverages,1,22.0,25.0,3.0,25.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,305,ACI Bombay Sweets 400g Pack,Snacks,5,85.0,95.0,50.0,475.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,207,Fresh Atta 1kg Pack,Flour,6,63.0,70.0,42.0,420.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,251,Rui Fish Frozen,Fish,1,370.0,385.0,15.0,385.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,235,Brown Sugar 500g Pack,Sugar,6,68.0,75.0,42.0,450.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,350,Cake Rusk 300g Pack,Bakery,1,68.0,75.0,7.0,75.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,314,Pran Mango Juice 250ml Bottle,Beverages,3,31.0,35.0,12.0,105.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,346,Fresh Brown Bread 400g Loaf,Bakery,2,49.0,55.0,12.0,110.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,272,Spinach (Pui Shak) Loose,Vegetables,5,35.0,38.0,15.0,190.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,276,Pran Masala Powder 100g Pack,Spices,1,78.0,85.0,7.0,85.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,236,Sugar Loose,Sugar,6,80.0,86.0,36.0,516.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,333,Fresh Milk 500ml Bottle,Dairy,5,48.0,52.0,20.0,260.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,247,Desi Chicken (Country),Meat,2,485.0,520.0,70.0,1040.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,262,Tomato Loose,Vegetables,1,80.0,85.0,5.0,85.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,292,Black Pepper Whole 50g Pack,Spices,6,118.0,128.0,60.0,768.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,213,Besan (Gram Flour) Loose,Flour,4,108.0,120.0,48.0,480.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,245,Duck Eggs (Dozen),Eggs,2,165.0,180.0,30.0,360.0,dozen,5,1,7,12,2025,none,0,82
2025-07-12,349,Pizza Base 3pcs Pack,Bakery,6,95.0,108.0,78.0,648.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,271,Ladies Finger (Dherosh) Loose,Vegetables,5,68.0,72.0,20.0,360.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,200,Nazirshail Rice 5kg Pack,Rice,5,445.0,460.0,75.0,2300.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,356,Cocola Noodles 8-Pack,Noodles,1,75.0,82.0,7.0,82.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,204,ACI Pure Atta 5kg Pack,Flour,4,318.0,350.0,128.0,1400.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,307,Olympic Biscuit 300g Pack,Snacks,2,55.0,62.0,14.0,124.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,333,Fresh Milk 500ml Bottle,Dairy,2,48.0,52.0,8.0,104.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,211,Suji (Semolina) 500g Pack,Flour,5,48.0,55.0,35.0,275.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,353,Fresh Vermicelli 200g Pack,Noodles,2,48.0,52.0,8.0,104.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,297,Cumin Seeds (Jeera) 100g Pack,Spices,1,92.0,102.0,10.0,102.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,192,Nazirshail Rice Loose,Rice,3,83.0,92.0,27.0,276.0,kg,5,1,7,12,2025,none,0,82
2025-07-12,300,Fenugreek (Methi) 50g Pack,Spices,1,42.0,48.0,6.0,48.0,pcs,5,1,7,12,2025,none,0,82
2025-07-12,308,Tiger Biscuit 300g Pack,Snacks,6,52.0,58.0,36.0,348.0,pcs,5,1,7,12,2025,none,0,82
2025-07-13,206,Teer Atta 2kg Pack,Flour,6,130.0,144.0,84.0,864.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,204,ACI Pure Atta 5kg Pack,Flour,4,318.0,350.0,128.0,1400.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,267,Cauliflower Loose,Vegetables,6,48.0,52.0,24.0,312.0,kg,6,0,7,13,2025,none,0,81
2025-07-13,311,Potato Chips 100g Pack,Snacks,4,38.0,42.0,16.0,168.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,325,7UP 250ml Bottle,Beverages,3,22.0,25.0,9.0,75.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,222,Fresh Soyabean Oil 1L Bottle,Oil,4,172.0,185.0,52.0,740.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,197,Atap Rice (Brown) Loose,Rice,6,80.0,88.0,48.0,528.0,kg,6,0,7,13,2025,none,0,81
2025-07-13,200,Nazirshail Rice 5kg Pack,Rice,4,445.0,460.0,60.0,1840.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,377,Green Tea 25 Bags Pack,Beverages,4,115.0,125.0,40.0,500.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,316,Pran Orange Juice 250ml Bottle,Beverages,6,31.0,35.0,24.0,210.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,346,Fresh Brown Bread 400g Loaf,Bakery,1,49.0,55.0,6.0,55.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,222,Fresh Soyabean Oil 1L Bottle,Oil,6,172.0,185.0,78.0,1110.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,194,Paijam Rice Loose,Rice,5,58.0,63.0,25.0,315.0,kg,6,0,7,13,2025,none,0,81
2025-07-13,339,Pran Yogurt 80g Cup,Dairy,5,16.0,18.0,10.0,90.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,280,Radhuni Chili Powder 100g Pack,Spices,3,73.0,80.0,21.0,240.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,372,Chola Dal (Chickpeas) Loose,Pulses,2,118.0,128.0,20.0,256.0,kg,6,0,7,13,2025,none,0,81
2025-07-13,326,Red Bull Energy Drink 250ml,Beverages,6,175.0,195.0,120.0,1170.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,213,Besan (Gram Flour) Loose,Flour,4,108.0,120.0,48.0,480.0,kg,6,0,7,13,2025,none,0,81
2025-07-13,229,Teer Mustard Oil Loose,Oil,4,188.0,200.0,48.0,800.0,liter,6,0,7,13,2025,none,0,81
2025-07-13,322,Fanta 250ml Bottle,Beverages,1,22.0,25.0,3.0,25.0,pcs,6,0,7,13,2025,none,0,81
2025-07-13,193,BR-28 Rice Loose,Rice,1,60.0,65.0,5.0,65.0,kg,6,0,7,13,2025,none,0,81
